filename,modality,channel,emotion,intensity,statement,repetition,actor_id,gender,filepath,file_size_kb,canonical_label,split
01-01-06-02-02-01-04.mp4,full_AV,speech,fearful,strong,2,1,4,female,data\raw\ravdess\Actor_04\01-01-06-02-02-01-04.mp4,4497.6,fearful,train
01-01-06-02-02-02-04.mp4,full_AV,speech,fearful,strong,2,2,4,female,data\raw\ravdess\Actor_04\01-01-06-02-02-02-04.mp4,4473.5,fearful,train
01-01-07-01-01-01-04.mp4,full_AV,speech,disgust,normal,1,1,4,female,data\raw\ravdess\Actor_04\01-01-07-01-01-01-04.mp4,4904.8,disgust,train
01-01-07-01-01-02-04.mp4,full_AV,speech,disgust,normal,1,2,4,female,data\raw\ravdess\Actor_04\01-01-07-01-01-02-04.mp4,4905.9,disgust,train
01-01-07-01-02-01-04.mp4,full_AV,speech,disgust,normal,2,1,4,female,data\raw\ravdess\Actor_04\01-01-07-01-02-01-04.mp4,4717.8,disgust,train
01-01-07-01-02-02-04.mp4,full_AV,speech,disgust,normal,2,2,4,female,data\raw\ravdess\Actor_04\01-01-07-01-02-02-04.mp4,4759.1,disgust,train
01-01-07-02-01-01-04.mp4,full_AV,speech,disgust,strong,1,1,4,female,data\raw\ravdess\Actor_04\01-01-07-02-01-01-04.mp4,5013.5,disgust,train
01-01-07-02-01-02-04.mp4,full_AV,speech,disgust,strong,1,2,4,female,data\raw\ravdess\Actor_04\01-01-07-02-01-02-04.mp4,5046.9,disgust,train
01-01-07-02-02-01-04.mp4,full_AV,speech,disgust,strong,2,1,4,female,data\raw\ravdess\Actor_04\01-01-07-02-02-01-04.mp4,4845.1,disgust,train
01-01-07-02-02-02-04.mp4,full_AV,speech,disgust,strong,2,2,4,female,data\raw\ravdess\Actor_04\01-01-07-02-02-02-04.mp4,4943.4,disgust,train
01-01-08-01-01-01-04.mp4,full_AV,speech,surprised,normal,1,1,4,female,data\raw\ravdess\Actor_04\01-01-08-01-01-01-04.mp4,4057.1,surprised,train
01-01-08-01-01-02-04.mp4,full_AV,speech,surprised,normal,1,2,4,female,data\raw\ravdess\Actor_04\01-01-08-01-01-02-04.mp4,4179.7,surprised,train
01-01-08-01-02-01-04.mp4,full_AV,speech,surprised,normal,2,1,4,female,data\raw\ravdess\Actor_04\01-01-08-01-02-01-04.mp4,4556.8,surprised,train
01-01-08-01-02-02-04.mp4,full_AV,speech,surprised,normal,2,2,4,female,data\raw\ravdess\Actor_04\01-01-08-01-02-02-04.mp4,4303.1,surprised,train
01-01-08-02-01-01-04.mp4,full_AV,speech,surprised,strong,1,1,4,female,data\raw\ravdess\Actor_04\01-01-08-02-01-01-04.mp4,4598.4,surprised,train
01-01-08-02-01-02-04.mp4,full_AV,speech,surprised,strong,1,2,4,female,data\raw\ravdess\Actor_04\01-01-08-02-01-02-04.mp4,4470.9,surprised,train
01-01-08-02-02-01-04.mp4,full_AV,speech,surprised,strong,2,1,4,female,data\raw\ravdess\Actor_04\01-01-08-02-02-01-04.mp4,4347.9,surprised,train
01-01-08-02-02-02-04.mp4,full_AV,speech,surprised,strong,2,2,4,female,data\raw\ravdess\Actor_04\01-01-08-02-02-02-04.mp4,4429.1,surprised,train
02-01-01-01-01-01-04.mp4,video_only,speech,neutral,normal,1,1,4,female,data\raw\ravdess\Actor_04\02-01-01-01-01-01-04.mp4,4080.7,neutral,train
02-01-01-01-01-02-04.mp4,video_only,speech,neutral,normal,1,2,4,female,data\raw\ravdess\Actor_04\02-01-01-01-01-02-04.mp4,4134.4,neutral,train
02-01-01-01-02-01-04.mp4,video_only,speech,neutral,normal,2,1,4,female,data\raw\ravdess\Actor_04\02-01-01-01-02-01-04.mp4,3670.2,neutral,train
02-01-01-01-02-02-04.mp4,video_only,speech,neutral,normal,2,2,4,female,data\raw\ravdess\Actor_04\02-01-01-01-02-02-04.mp4,3791.8,neutral,train
02-01-03-01-01-01-04.mp4,video_only,speech,happy,normal,1,1,4,female,data\raw\ravdess\Actor_04\02-01-03-01-01-01-04.mp4,4364.9,happy,train
02-01-03-01-01-02-04.mp4,video_only,speech,happy,normal,1,2,4,female,data\raw\ravdess\Actor_04\02-01-03-01-01-02-04.mp4,4407.9,happy,train
02-01-03-01-02-01-04.mp4,video_only,speech,happy,normal,2,1,4,female,data\raw\ravdess\Actor_04\02-01-03-01-02-01-04.mp4,4363.9,happy,train
02-01-03-01-02-02-04.mp4,video_only,speech,happy,normal,2,2,4,female,data\raw\ravdess\Actor_04\02-01-03-01-02-02-04.mp4,4281.2,happy,train
02-01-03-02-01-01-04.mp4,video_only,speech,happy,strong,1,1,4,female,data\raw\ravdess\Actor_04\02-01-03-02-01-01-04.mp4,4817.2,happy,train
02-01-03-02-01-02-04.mp4,video_only,speech,happy,strong,1,2,4,female,data\raw\ravdess\Actor_04\02-01-03-02-01-02-04.mp4,4441.5,happy,train
02-01-03-02-02-01-04.mp4,video_only,speech,happy,strong,2,1,4,female,data\raw\ravdess\Actor_04\02-01-03-02-02-01-04.mp4,4493.1,happy,train
02-01-03-02-02-02-04.mp4,video_only,speech,happy,strong,2,2,4,female,data\raw\ravdess\Actor_04\02-01-03-02-02-02-04.mp4,4691.5,happy,train
02-01-04-01-01-01-04.mp4,video_only,speech,sad,normal,1,1,4,female,data\raw\ravdess\Actor_04\02-01-04-01-01-01-04.mp4,4192.9,sad,train
02-01-04-01-01-02-04.mp4,video_only,speech,sad,normal,1,2,4,female,data\raw\ravdess\Actor_04\02-01-04-01-01-02-04.mp4,4235.7,sad,train
02-01-04-01-02-01-04.mp4,video_only,speech,sad,normal,2,1,4,female,data\raw\ravdess\Actor_04\02-01-04-01-02-01-04.mp4,4281.1,sad,train
02-01-04-01-02-02-04.mp4,video_only,speech,sad,normal,2,2,4,female,data\raw\ravdess\Actor_04\02-01-04-01-02-02-04.mp4,4319.6,sad,train
02-01-04-02-01-01-04.mp4,video_only,speech,sad,strong,1,1,4,female,data\raw\ravdess\Actor_04\02-01-04-02-01-01-04.mp4,4571.0,sad,train
02-01-04-02-01-02-04.mp4,video_only,speech,sad,strong,1,2,4,female,data\raw\ravdess\Actor_04\02-01-04-02-01-02-04.mp4,4693.8,sad,train
02-01-04-02-02-01-04.mp4,video_only,speech,sad,strong,2,1,4,female,data\raw\ravdess\Actor_04\02-01-04-02-02-01-04.mp4,4694.7,sad,train
02-01-04-02-02-02-04.mp4,video_only,speech,sad,strong,2,2,4,female,data\raw\ravdess\Actor_04\02-01-04-02-02-02-04.mp4,4692.7,sad,train
02-01-05-01-01-01-04.mp4,video_only,speech,angry,normal,1,1,4,female,data\raw\ravdess\Actor_04\02-01-05-01-01-01-04.mp4,4613.4,angry,train
02-01-05-01-01-02-04.mp4,video_only,speech,angry,normal,1,2,4,female,data\raw\ravdess\Actor_04\02-01-05-01-01-02-04.mp4,4490.8,angry,train
02-01-05-01-02-01-04.mp4,video_only,speech,angry,normal,2,1,4,female,data\raw\ravdess\Actor_04\02-01-05-01-02-01-04.mp4,4327.6,angry,train
02-01-05-01-02-02-04.mp4,video_only,speech,angry,normal,2,2,4,female,data\raw\ravdess\Actor_04\02-01-05-01-02-02-04.mp4,4658.6,angry,train
02-01-05-02-01-01-04.mp4,video_only,speech,angry,strong,1,1,4,female,data\raw\ravdess\Actor_04\02-01-05-02-01-01-04.mp4,4692.6,angry,train
02-01-05-02-01-02-04.mp4,video_only,speech,angry,strong,1,2,4,female,data\raw\ravdess\Actor_04\02-01-05-02-01-02-04.mp4,4817.5,angry,train
02-01-05-02-02-01-04.mp4,video_only,speech,angry,strong,2,1,4,female,data\raw\ravdess\Actor_04\02-01-05-02-02-01-04.mp4,4611.6,angry,train
02-01-05-02-02-02-04.mp4,video_only,speech,angry,strong,2,2,4,female,data\raw\ravdess\Actor_04\02-01-05-02-02-02-04.mp4,4777.7,angry,train
02-01-06-01-01-01-04.mp4,video_only,speech,fearful,normal,1,1,4,female,data\raw\ravdess\Actor_04\02-01-06-01-01-01-04.mp4,4114.4,fearful,train
02-01-06-01-01-02-04.mp4,video_only,speech,fearful,normal,1,2,4,female,data\raw\ravdess\Actor_04\02-01-06-01-01-02-04.mp4,4028.7,fearful,train
02-01-06-01-02-01-04.mp4,video_only,speech,fearful,normal,2,1,4,female,data\raw\ravdess\Actor_04\02-01-06-01-02-01-04.mp4,4321.7,fearful,train
02-01-06-01-02-02-04.mp4,video_only,speech,fearful,normal,2,2,4,female,data\raw\ravdess\Actor_04\02-01-06-01-02-02-04.mp4,4318.3,fearful,train
02-01-06-02-01-01-04.mp4,video_only,speech,fearful,strong,1,1,4,female,data\raw\ravdess\Actor_04\02-01-06-02-01-01-04.mp4,4916.0,fearful,train
02-01-06-02-01-02-04.mp4,video_only,speech,fearful,strong,1,2,4,female,data\raw\ravdess\Actor_04\02-01-06-02-01-02-04.mp4,4241.3,fearful,train
02-01-06-02-02-01-04.mp4,video_only,speech,fearful,strong,2,1,4,female,data\raw\ravdess\Actor_04\02-01-06-02-02-01-04.mp4,4489.3,fearful,train
02-01-06-02-02-02-04.mp4,video_only,speech,fearful,strong,2,2,4,female,data\raw\ravdess\Actor_04\02-01-06-02-02-02-04.mp4,4446.6,fearful,train
02-01-07-01-01-01-04.mp4,video_only,speech,disgust,normal,1,1,4,female,data\raw\ravdess\Actor_04\02-01-07-01-01-01-04.mp4,4882.9,disgust,train
02-01-07-01-01-02-04.mp4,video_only,speech,disgust,normal,1,2,4,female,data\raw\ravdess\Actor_04\02-01-07-01-01-02-04.mp4,4883.3,disgust,train
02-01-07-01-02-01-04.mp4,video_only,speech,disgust,normal,2,1,4,female,data\raw\ravdess\Actor_04\02-01-07-01-02-01-04.mp4,4692.9,disgust,train
02-01-07-01-02-02-04.mp4,video_only,speech,disgust,normal,2,2,4,female,data\raw\ravdess\Actor_04\02-01-07-01-02-02-04.mp4,4733.8,disgust,train
02-01-07-02-01-01-04.mp4,video_only,speech,disgust,strong,1,1,4,female,data\raw\ravdess\Actor_04\02-01-07-02-01-01-04.mp4,4984.0,disgust,train
02-01-07-02-01-02-04.mp4,video_only,speech,disgust,strong,1,2,4,female,data\raw\ravdess\Actor_04\02-01-07-02-01-02-04.mp4,5027.6,disgust,train
02-01-07-02-02-01-04.mp4,video_only,speech,disgust,strong,2,1,4,female,data\raw\ravdess\Actor_04\02-01-07-02-02-01-04.mp4,4814.9,disgust,train
02-01-07-02-02-02-04.mp4,video_only,speech,disgust,strong,2,2,4,female,data\raw\ravdess\Actor_04\02-01-07-02-02-02-04.mp4,4920.0,disgust,train
02-01-08-01-01-01-04.mp4,video_only,speech,surprised,normal,1,1,4,female,data\raw\ravdess\Actor_04\02-01-08-01-01-01-04.mp4,4032.5,surprised,train
02-01-08-01-01-02-04.mp4,video_only,speech,surprised,normal,1,2,4,female,data\raw\ravdess\Actor_04\02-01-08-01-01-02-04.mp4,4155.7,surprised,train
02-01-08-01-02-01-04.mp4,video_only,speech,surprised,normal,2,1,4,female,data\raw\ravdess\Actor_04\02-01-08-01-02-01-04.mp4,4527.6,surprised,train
02-01-08-01-02-02-04.mp4,video_only,speech,surprised,normal,2,2,4,female,data\raw\ravdess\Actor_04\02-01-08-01-02-02-04.mp4,4284.4,surprised,train
02-01-08-02-01-01-04.mp4,video_only,speech,surprised,strong,1,1,4,female,data\raw\ravdess\Actor_04\02-01-08-02-01-01-04.mp4,4571.8,surprised,train
02-01-08-02-01-02-04.mp4,video_only,speech,surprised,strong,1,2,4,female,data\raw\ravdess\Actor_04\02-01-08-02-01-02-04.mp4,4446.4,surprised,train
02-01-08-02-02-01-04.mp4,video_only,speech,surprised,strong,2,1,4,female,data\raw\ravdess\Actor_04\02-01-08-02-02-01-04.mp4,4325.5,surprised,train
02-01-08-02-02-02-04.mp4,video_only,speech,surprised,strong,2,2,4,female,data\raw\ravdess\Actor_04\02-01-08-02-02-02-04.mp4,4404.4,surprised,train
01-01-01-01-01-01-05.mp4,full_AV,speech,neutral,normal,1,1,5,male,data\raw\ravdess\Actor_05\01-01-01-01-01-01-05.mp4,4507.8,neutral,train
01-01-01-01-01-02-05.mp4,full_AV,speech,neutral,normal,1,2,5,male,data\raw\ravdess\Actor_05\01-01-01-01-01-02-05.mp4,4549.2,neutral,train
01-01-01-01-02-01-05.mp4,full_AV,speech,neutral,normal,2,1,5,male,data\raw\ravdess\Actor_05\01-01-01-01-02-01-05.mp4,3884.7,neutral,train
01-01-01-01-02-02-05.mp4,full_AV,speech,neutral,normal,2,2,5,male,data\raw\ravdess\Actor_05\01-01-01-01-02-02-05.mp4,4508.8,neutral,train
01-01-03-01-01-01-05.mp4,full_AV,speech,happy,normal,1,1,5,male,data\raw\ravdess\Actor_05\01-01-03-01-01-01-05.mp4,5011.5,happy,train
01-01-03-01-01-02-05.mp4,full_AV,speech,happy,normal,1,2,5,male,data\raw\ravdess\Actor_05\01-01-03-01-01-02-05.mp4,4055.3,happy,train
01-01-03-01-02-01-05.mp4,full_AV,speech,happy,normal,2,1,5,male,data\raw\ravdess\Actor_05\01-01-03-01-02-01-05.mp4,4219.1,happy,train
01-01-03-01-02-02-05.mp4,full_AV,speech,happy,normal,2,2,5,male,data\raw\ravdess\Actor_05\01-01-03-01-02-02-05.mp4,4712.9,happy,train
01-01-03-02-01-01-05.mp4,full_AV,speech,happy,strong,1,1,5,male,data\raw\ravdess\Actor_05\01-01-03-02-01-01-05.mp4,5170.2,happy,train
01-01-03-02-01-02-05.mp4,full_AV,speech,happy,strong,1,2,5,male,data\raw\ravdess\Actor_05\01-01-03-02-01-02-05.mp4,4841.8,happy,train
01-01-03-02-02-01-05.mp4,full_AV,speech,happy,strong,2,1,5,male,data\raw\ravdess\Actor_05\01-01-03-02-02-01-05.mp4,4504.6,happy,train
01-01-03-02-02-02-05.mp4,full_AV,speech,happy,strong,2,2,5,male,data\raw\ravdess\Actor_05\01-01-03-02-02-02-05.mp4,4259.0,happy,train
01-01-04-01-01-01-05.mp4,full_AV,speech,sad,normal,1,1,5,male,data\raw\ravdess\Actor_05\01-01-04-01-01-01-05.mp4,4095.1,sad,train
01-01-04-01-01-02-05.mp4,full_AV,speech,sad,normal,1,2,5,male,data\raw\ravdess\Actor_05\01-01-04-01-01-02-05.mp4,4551.6,sad,train
01-01-04-01-02-01-05.mp4,full_AV,speech,sad,normal,2,1,5,male,data\raw\ravdess\Actor_05\01-01-04-01-02-01-05.mp4,3888.5,sad,train
01-01-04-01-02-02-05.mp4,full_AV,speech,sad,normal,2,2,5,male,data\raw\ravdess\Actor_05\01-01-04-01-02-02-05.mp4,4632.5,sad,train
01-01-04-02-01-01-05.mp4,full_AV,speech,sad,strong,1,1,5,male,data\raw\ravdess\Actor_05\01-01-04-02-01-01-05.mp4,4428.3,sad,train
01-01-04-02-01-02-05.mp4,full_AV,speech,sad,strong,1,2,5,male,data\raw\ravdess\Actor_05\01-01-04-02-01-02-05.mp4,4094.8,sad,train
01-01-04-02-02-01-05.mp4,full_AV,speech,sad,strong,2,1,5,male,data\raw\ravdess\Actor_05\01-01-04-02-02-01-05.mp4,4092.0,sad,train
01-01-04-02-02-02-05.mp4,full_AV,speech,sad,strong,2,2,5,male,data\raw\ravdess\Actor_05\01-01-04-02-02-02-05.mp4,3923.4,sad,train
01-01-05-01-01-01-05.mp4,full_AV,speech,angry,normal,1,1,5,male,data\raw\ravdess\Actor_05\01-01-05-01-01-01-05.mp4,4838.7,angry,train
01-01-05-01-01-02-05.mp4,full_AV,speech,angry,normal,1,2,5,male,data\raw\ravdess\Actor_05\01-01-05-01-01-02-05.mp4,4759.4,angry,train
01-01-05-01-02-01-05.mp4,full_AV,speech,angry,normal,2,1,5,male,data\raw\ravdess\Actor_05\01-01-05-01-02-01-05.mp4,5096.1,angry,train
01-01-05-01-02-02-05.mp4,full_AV,speech,angry,normal,2,2,5,male,data\raw\ravdess\Actor_05\01-01-05-01-02-02-05.mp4,5505.0,angry,train
01-01-05-02-01-01-05.mp4,full_AV,speech,angry,strong,1,1,5,male,data\raw\ravdess\Actor_05\01-01-05-02-01-01-05.mp4,4259.3,angry,train
01-01-05-02-01-02-05.mp4,full_AV,speech,angry,strong,1,2,5,male,data\raw\ravdess\Actor_05\01-01-05-02-01-02-05.mp4,4464.4,angry,train
01-01-05-02-02-01-05.mp4,full_AV,speech,angry,strong,2,1,5,male,data\raw\ravdess\Actor_05\01-01-05-02-02-01-05.mp4,4548.9,angry,train
01-01-05-02-02-02-05.mp4,full_AV,speech,angry,strong,2,2,5,male,data\raw\ravdess\Actor_05\01-01-05-02-02-02-05.mp4,4551.5,angry,train
01-01-06-01-01-01-05.mp4,full_AV,speech,fearful,normal,1,1,5,male,data\raw\ravdess\Actor_05\01-01-06-01-01-01-05.mp4,3925.2,fearful,train
01-01-06-01-01-02-05.mp4,full_AV,speech,fearful,normal,1,2,5,male,data\raw\ravdess\Actor_05\01-01-06-01-01-02-05.mp4,4216.7,fearful,train
01-01-06-01-02-01-05.mp4,full_AV,speech,fearful,normal,2,1,5,male,data\raw\ravdess\Actor_05\01-01-06-01-02-01-05.mp4,3926.2,fearful,train
01-01-06-01-02-02-05.mp4,full_AV,speech,fearful,normal,2,2,5,male,data\raw\ravdess\Actor_05\01-01-06-01-02-02-05.mp4,3844.9,fearful,train
01-01-06-02-01-01-05.mp4,full_AV,speech,fearful,strong,1,1,5,male,data\raw\ravdess\Actor_05\01-01-06-02-01-01-05.mp4,4053.1,fearful,train
01-01-06-02-01-02-05.mp4,full_AV,speech,fearful,strong,1,2,5,male,data\raw\ravdess\Actor_05\01-01-06-02-01-02-05.mp4,4465.8,fearful,train
01-01-06-02-02-01-05.mp4,full_AV,speech,fearful,strong,2,1,5,male,data\raw\ravdess\Actor_05\01-01-06-02-02-01-05.mp4,4052.8,fearful,train
01-01-06-02-02-02-05.mp4,full_AV,speech,fearful,strong,2,2,5,male,data\raw\ravdess\Actor_05\01-01-06-02-02-02-05.mp4,3887.8,fearful,train
01-01-07-01-01-01-05.mp4,full_AV,speech,disgust,normal,1,1,5,male,data\raw\ravdess\Actor_05\01-01-07-01-01-01-05.mp4,5425.4,disgust,train
01-01-07-01-01-02-05.mp4,full_AV,speech,disgust,normal,1,2,5,male,data\raw\ravdess\Actor_05\01-01-07-01-01-02-05.mp4,5127.7,disgust,train
01-01-07-01-02-01-05.mp4,full_AV,speech,disgust,normal,2,1,5,male,data\raw\ravdess\Actor_05\01-01-07-01-02-01-05.mp4,4904.6,disgust,train
01-01-07-01-02-02-05.mp4,full_AV,speech,disgust,normal,2,2,5,male,data\raw\ravdess\Actor_05\01-01-07-01-02-02-05.mp4,4675.7,disgust,train
01-01-07-02-01-01-05.mp4,full_AV,speech,disgust,strong,1,1,5,male,data\raw\ravdess\Actor_05\01-01-07-02-01-01-05.mp4,5419.3,disgust,train
01-01-07-02-01-02-05.mp4,full_AV,speech,disgust,strong,1,2,5,male,data\raw\ravdess\Actor_05\01-01-07-02-01-02-05.mp4,4900.8,disgust,train
01-01-07-02-02-01-05.mp4,full_AV,speech,disgust,strong,2,1,5,male,data\raw\ravdess\Actor_05\01-01-07-02-02-01-05.mp4,5335.8,disgust,train
01-01-07-02-02-02-05.mp4,full_AV,speech,disgust,strong,2,2,5,male,data\raw\ravdess\Actor_05\01-01-07-02-02-02-05.mp4,5673.1,disgust,train
01-01-08-01-01-01-05.mp4,full_AV,speech,surprised,normal,1,1,5,male,data\raw\ravdess\Actor_05\01-01-08-01-01-01-05.mp4,4676.4,surprised,train
01-01-08-01-01-02-05.mp4,full_AV,speech,surprised,normal,1,2,5,male,data\raw\ravdess\Actor_05\01-01-08-01-01-02-05.mp4,4598.4,surprised,train
01-01-08-01-02-01-05.mp4,full_AV,speech,surprised,normal,2,1,5,male,data\raw\ravdess\Actor_05\01-01-08-01-02-01-05.mp4,3846.1,surprised,train
01-01-08-01-02-02-05.mp4,full_AV,speech,surprised,normal,2,2,5,male,data\raw\ravdess\Actor_05\01-01-08-01-02-02-05.mp4,4629.7,surprised,train
01-01-08-02-01-01-05.mp4,full_AV,speech,surprised,strong,1,1,5,male,data\raw\ravdess\Actor_05\01-01-08-02-01-01-05.mp4,5172.8,surprised,train
01-01-08-02-01-02-05.mp4,full_AV,speech,surprised,strong,1,2,5,male,data\raw\ravdess\Actor_05\01-01-08-02-01-02-05.mp4,5130.9,surprised,train
01-01-08-02-02-01-05.mp4,full_AV,speech,surprised,strong,2,1,5,male,data\raw\ravdess\Actor_05\01-01-08-02-02-01-05.mp4,4594.6,surprised,train
01-01-08-02-02-02-05.mp4,full_AV,speech,surprised,strong,2,2,5,male,data\raw\ravdess\Actor_05\01-01-08-02-02-02-05.mp4,4426.3,surprised,train
02-01-01-01-01-01-05.mp4,video_only,speech,neutral,normal,1,1,5,male,data\raw\ravdess\Actor_05\02-01-01-01-01-01-05.mp4,4489.3,neutral,train
02-01-01-01-01-02-05.mp4,video_only,speech,neutral,normal,1,2,5,male,data\raw\ravdess\Actor_05\02-01-01-01-01-02-05.mp4,4532.8,neutral,train
02-01-01-01-02-01-05.mp4,video_only,speech,neutral,normal,2,1,5,male,data\raw\ravdess\Actor_05\02-01-01-01-02-01-05.mp4,3867.4,neutral,train
02-01-01-01-02-02-05.mp4,video_only,speech,neutral,normal,2,2,5,male,data\raw\ravdess\Actor_05\02-01-01-01-02-02-05.mp4,4489.9,neutral,train
02-01-03-01-01-01-05.mp4,video_only,speech,happy,normal,1,1,5,male,data\raw\ravdess\Actor_05\02-01-03-01-01-01-05.mp4,4988.8,happy,train
02-01-03-01-01-02-05.mp4,video_only,speech,happy,normal,1,2,5,male,data\raw\ravdess\Actor_05\02-01-03-01-01-02-05.mp4,4033.3,happy,train
02-01-03-01-02-01-05.mp4,video_only,speech,happy,normal,2,1,5,male,data\raw\ravdess\Actor_05\02-01-03-01-02-01-05.mp4,4197.7,happy,train
02-01-03-01-02-02-05.mp4,video_only,speech,happy,normal,2,2,5,male,data\raw\ravdess\Actor_05\02-01-03-01-02-02-05.mp4,4693.4,happy,train
02-01-03-02-01-01-05.mp4,video_only,speech,happy,strong,1,1,5,male,data\raw\ravdess\Actor_05\02-01-03-02-01-01-05.mp4,5151.5,happy,train
02-01-03-02-01-02-05.mp4,video_only,speech,happy,strong,1,2,5,male,data\raw\ravdess\Actor_05\02-01-03-02-01-02-05.mp4,4819.2,happy,train
02-01-03-02-02-01-05.mp4,video_only,speech,happy,strong,2,1,5,male,data\raw\ravdess\Actor_05\02-01-03-02-02-01-05.mp4,4485.9,happy,train
02-01-03-02-02-02-05.mp4,video_only,speech,happy,strong,2,2,5,male,data\raw\ravdess\Actor_05\02-01-03-02-02-02-05.mp4,4237.9,happy,train
02-01-04-01-01-01-05.mp4,video_only,speech,sad,normal,1,1,5,male,data\raw\ravdess\Actor_05\02-01-04-01-01-01-05.mp4,4073.9,sad,train
02-01-04-01-01-02-05.mp4,video_only,speech,sad,normal,1,2,5,male,data\raw\ravdess\Actor_05\02-01-04-01-01-02-05.mp4,4531.2,sad,train
02-01-04-01-02-01-05.mp4,video_only,speech,sad,normal,2,1,5,male,data\raw\ravdess\Actor_05\02-01-04-01-02-01-05.mp4,3865.6,sad,train
02-01-04-01-02-02-05.mp4,video_only,speech,sad,normal,2,2,5,male,data\raw\ravdess\Actor_05\02-01-04-01-02-02-05.mp4,4609.5,sad,train
02-01-04-02-01-01-05.mp4,video_only,speech,sad,strong,1,1,5,male,data\raw\ravdess\Actor_05\02-01-04-02-01-01-05.mp4,4405.3,sad,train
02-01-04-02-01-02-05.mp4,video_only,speech,sad,strong,1,2,5,male,data\raw\ravdess\Actor_05\02-01-04-02-01-02-05.mp4,4069.7,sad,train
02-01-04-02-02-01-05.mp4,video_only,speech,sad,strong,2,1,5,male,data\raw\ravdess\Actor_05\02-01-04-02-02-01-05.mp4,4070.6,sad,train
02-01-04-02-02-02-05.mp4,video_only,speech,sad,strong,2,2,5,male,data\raw\ravdess\Actor_05\02-01-04-02-02-02-05.mp4,3906.1,sad,train
02-01-05-01-01-01-05.mp4,video_only,speech,angry,normal,1,1,5,male,data\raw\ravdess\Actor_05\02-01-05-01-01-01-05.mp4,4822.2,angry,train
02-01-05-01-01-02-05.mp4,video_only,speech,angry,normal,1,2,5,male,data\raw\ravdess\Actor_05\02-01-05-01-01-02-05.mp4,4733.0,angry,train
02-01-05-01-02-01-05.mp4,video_only,speech,angry,normal,2,1,5,male,data\raw\ravdess\Actor_05\02-01-05-01-02-01-05.mp4,5071.7,angry,train
02-01-05-01-02-02-05.mp4,video_only,speech,angry,normal,2,2,5,male,data\raw\ravdess\Actor_05\02-01-05-01-02-02-05.mp4,5486.4,angry,train
02-01-05-02-01-01-05.mp4,video_only,speech,angry,strong,1,1,5,male,data\raw\ravdess\Actor_05\02-01-05-02-01-01-05.mp4,4237.6,angry,train
02-01-05-02-01-02-05.mp4,video_only,speech,angry,strong,1,2,5,male,data\raw\ravdess\Actor_05\02-01-05-02-01-02-05.mp4,4444.8,angry,train
02-01-05-02-02-01-05.mp4,video_only,speech,angry,strong,2,1,5,male,data\raw\ravdess\Actor_05\02-01-05-02-02-01-05.mp4,4526.5,angry,train
02-01-05-02-02-02-05.mp4,video_only,speech,angry,strong,2,2,5,male,data\raw\ravdess\Actor_05\02-01-05-02-02-02-05.mp4,4527.8,angry,train
02-01-06-01-01-01-05.mp4,video_only,speech,fearful,normal,1,1,5,male,data\raw\ravdess\Actor_05\02-01-06-01-01-01-05.mp4,3905.0,fearful,train
02-01-06-01-01-02-05.mp4,video_only,speech,fearful,normal,1,2,5,male,data\raw\ravdess\Actor_05\02-01-06-01-01-02-05.mp4,4197.9,fearful,train
02-01-06-01-02-01-05.mp4,video_only,speech,fearful,normal,2,1,5,male,data\raw\ravdess\Actor_05\02-01-06-01-02-01-05.mp4,3906.9,fearful,train
02-01-06-01-02-02-05.mp4,video_only,speech,fearful,normal,2,2,5,male,data\raw\ravdess\Actor_05\02-01-06-01-02-02-05.mp4,3826.6,fearful,train
02-01-06-02-01-01-05.mp4,video_only,speech,fearful,strong,1,1,5,male,data\raw\ravdess\Actor_05\02-01-06-02-01-01-05.mp4,4028.5,fearful,train
02-01-06-02-01-02-05.mp4,video_only,speech,fearful,strong,1,2,5,male,data\raw\ravdess\Actor_05\02-01-06-02-01-02-05.mp4,4446.5,fearful,train
02-01-06-02-02-01-05.mp4,video_only,speech,fearful,strong,2,1,5,male,data\raw\ravdess\Actor_05\02-01-06-02-02-01-05.mp4,4032.7,fearful,train
02-01-06-02-02-02-05.mp4,video_only,speech,fearful,strong,2,2,5,male,data\raw\ravdess\Actor_05\02-01-06-02-02-02-05.mp4,3867.0,fearful,train
02-01-07-01-01-01-05.mp4,video_only,speech,disgust,normal,1,1,5,male,data\raw\ravdess\Actor_05\02-01-07-01-01-01-05.mp4,5402.7,disgust,train
02-01-07-01-01-02-05.mp4,video_only,speech,disgust,normal,1,2,5,male,data\raw\ravdess\Actor_05\02-01-07-01-01-02-05.mp4,5109.0,disgust,train
02-01-07-01-02-01-05.mp4,video_only,speech,disgust,normal,2,1,5,male,data\raw\ravdess\Actor_05\02-01-07-01-02-01-05.mp4,4888.2,disgust,train
02-01-07-01-02-02-05.mp4,video_only,speech,disgust,normal,2,2,5,male,data\raw\ravdess\Actor_05\02-01-07-01-02-02-05.mp4,4656.7,disgust,train
02-01-07-02-01-01-05.mp4,video_only,speech,disgust,strong,1,1,5,male,data\raw\ravdess\Actor_05\02-01-07-02-01-01-05.mp4,5401.7,disgust,train
02-01-07-02-01-02-05.mp4,video_only,speech,disgust,strong,1,2,5,male,data\raw\ravdess\Actor_05\02-01-07-02-01-02-05.mp4,4886.2,disgust,train
