filename,actor_id,canonical_label,mfcc_00,mfcc_01,mfcc_02,mfcc_03,mfcc_04,mfcc_05,mfcc_06,mfcc_07,mfcc_08,mfcc_09,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,split
01-01-08-01-01-01-03.mp4,3,surprised,-559.2248,53.048325,-11.754909,-1.4118866,-3.5601718,-5.370431,-13.833707,-14.8035555,-5.9887266,-10.848746,-0.67982334,-5.7669973,-3.3743563,15.108044,5.781314,4.0523715,3.2118766,3.5366538,2.6075962,2.1535182,1.5538927,1.7483823,2.474237,2.0803645,1.5082246,1.3300824,7.027637,4.117261,3.6737678,1.8410623,2.0227153,1.567129,1.1700886,0.95742345,1.0619545,1.1628749,1.1303225,1.1152424,0.9518587,train
01-01-08-01-01-02-03.mp4,3,surprised,-551.89166,47.667866,-3.0598125,6.1528554,6.309512,-3.683915,-7.157198,-6.7347255,0.01844704,-5.9831157,0.88888276,-2.7251992,-5.0300984,15.834407,7.1818275,4.5528135,3.6752365,3.7686093,2.7100496,2.2527757,2.077662,1.6376766,2.1350756,1.4629971,2.170549,1.2862511,8.143712,4.3180704,3.133999,2.1351717,1.912283,1.796471,1.2763218,1.027014,1.03543,0.96376115,0.77685297,1.2397774,0.8277555,train
01-01-08-01-02-01-03.mp4,3,surprised,-584.33276,51.896004,-5.1907663,4.367261,-1.99891,-1.3015268,-10.517782,-11.410289,-4.898276,-10.364665,0.80123305,-1.8083649,-6.1753044,17.946802,9.345713,5.7205687,3.4900098,3.6430542,2.795668,1.601855,1.7381028,1.6810161,2.4598641,1.9376954,2.1328485,1.683954,7.9830666,5.1801167,3.8796928,1.9964093,1.9398624,1.6919786,0.76739454,1.175732,1.04766,1.2544295,1.0337863,1.2351704,1.011099,train
01-01-08-01-02-02-03.mp4,3,surprised,-526.15137,53.317787,-12.497149,4.244025,1.2205497,-7.0242157,-10.722428,-8.444818,-3.1324883,-8.79522,2.927458,-2.4407823,-4.7146015,16.395336,9.045289,5.524727,3.1070895,4.6230354,2.943264,1.5870813,1.9651026,1.6877319,2.1873007,1.3869151,1.7754171,1.2572533,7.392212,5.2006273,3.763724,1.773254,2.3058834,1.6526629,0.96172744,1.3516202,0.9756031,1.2896178,0.87976795,1.0953009,0.8176452,train
01-01-08-02-01-01-03.mp4,3,surprised,-502.87357,54.59,-11.163718,2.0426126,-3.554026,-11.113555,-8.421128,-12.510735,-4.3973527,-13.253494,-2.405319,-1.3917016,-6.8174496,17.887379,7.145407,4.599118,3.6308997,4.9017224,3.5069425,2.8076386,2.2329998,1.7100235,2.6595507,1.7243458,1.9021484,1.3631154,8.097138,4.3145843,3.514929,2.0671985,2.6412475,1.9264551,1.4625164,1.240613,1.015801,1.3513869,0.7727921,1.3260313,1.0587033,train
01-01-08-02-01-02-03.mp4,3,surprised,-455.14404,40.814426,-7.25041,4.921201,-1.0227097,-8.101983,-6.8518763,-9.617556,0.38486853,-9.101953,-1.1463233,-0.27492386,-6.032053,14.706941,5.9217625,4.3338366,3.2691262,4.037489,3.2587934,2.234857,2.5621424,1.4095054,2.1596675,1.579586,2.0578487,1.0205246,6.8843703,4.2077413,3.5207763,1.5657457,1.8993058,1.8113863,1.2364312,1.6049607,1.0455713,1.1154087,0.8763541,1.2205453,0.84644943,train
01-01-08-02-02-01-03.mp4,3,surprised,-454.04062,42.774998,-8.754104,-7.495444,-4.903582,-3.2682338,-15.140179,-13.002243,-1.9792378,-12.385609,-0.057871282,-2.6622188,-5.5210404,16.328066,6.777902,5.4619274,3.3743882,4.32999,2.872547,2.0600386,2.2853494,1.4384816,2.170632,1.8523366,1.4546963,1.3776402,8.286519,4.825612,3.8109717,1.8229728,1.9074873,1.7314477,1.3326712,1.5298717,0.9955523,1.0832014,1.060004,0.99105424,0.8037403,train
01-01-08-02-02-02-03.mp4,3,surprised,-541.9446,49.687466,-6.1866927,0.36679506,-1.2545918,-6.2267466,-10.065688,-8.982502,-4.986951,-9.235439,-1.445455,-4.7579966,-5.872987,18.586115,8.496335,5.5131907,4.5676184,5.197042,3.3268216,2.3049457,1.6112869,1.7984784,1.945048,1.2645386,1.8635497,0.95145893,6.9069095,5.178628,3.352827,2.2540452,2.554611,1.7038141,1.4786378,1.0440683,1.1251806,0.90188694,0.73489964,0.99846023,0.76955587,train
01-01-01-01-01-01-04.mp4,4,neutral,-691.7767,38.889015,-4.7656226,6.279464,-2.535172,-6.313428,-5.6372566,-13.1857605,-6.779689,-3.9569468,-2.7672222,-7.430046,-4.062419,14.09517,5.2666273,4.6979723,3.6815052,1.9635614,2.55182,2.4054372,1.9879009,1.660529,2.0771487,1.130133,1.1162494,0.95386285,5.3978457,3.4206839,3.6007342,2.199216,1.5544438,1.5519778,1.3733863,1.1400199,0.86075485,1.4131169,0.61656296,0.6862721,0.57957166,train
01-01-01-01-01-02-04.mp4,4,neutral,-694.29517,40.116184,-4.9226055,2.9781458,-5.834525,-9.258713,-7.245032,-15.275659,-9.967481,-5.3443413,-3.781897,-8.115516,-4.8075953,15.952827,4.745756,5.356542,3.7399163,2.221143,2.3542776,2.8795295,2.3320217,1.8027728,2.088064,1.286137,1.136946,1.1257602,6.972302,3.1987064,3.8749106,2.0758553,1.5624082,1.3005491,1.6446236,1.4004548,0.93832827,1.2540332,0.88561213,0.78367454,0.72252387,train
01-01-01-01-02-01-04.mp4,4,neutral,-716.63776,41.847187,-3.846755,-1.3379517,-4.285866,-6.249097,-9.117894,-14.971552,-8.946679,-5.5988827,-5.7845855,-9.068832,-5.8728843,18.144999,7.1530976,5.8027015,3.8490372,3.3939214,2.1806107,2.8539689,2.203102,1.6340721,1.9194846,1.2917643,1.4717146,0.8818297,6.9222493,3.9253078,3.579359,1.9252135,1.4467387,1.4685988,1.7770927,1.2595139,0.82182944,1.0778736,0.7401962,0.7397729,0.45475486,train
01-01-01-01-02-02-04.mp4,4,neutral,-724.7954,42.729378,-1.3480501,-0.6674368,-4.254573,-6.16164,-7.8100038,-14.606808,-8.966365,-5.561177,-5.046748,-8.388137,-5.871435,17.364065,6.9817667,6.86614,3.2223806,2.9521492,1.9175594,2.6485999,1.6953903,1.7523025,1.6653153,1.1326104,1.34429,0.9368456,6.2393475,4.3532085,4.3255615,1.8365365,1.3460305,1.1988044,1.7889178,0.8825853,0.9425923,1.1141859,0.6987837,0.67210335,0.5795089,train
01-01-03-01-01-01-04.mp4,4,happy,-649.68225,43.768955,-13.807485,3.9199874,-5.944135,-10.31414,-6.4131927,-15.416632,-7.3832183,-5.016826,-7.0560093,-9.29542,-5.416082,16.434858,5.7178674,6.059364,4.047901,3.0016494,2.8767767,2.961746,2.267588,2.0127425,1.9748182,1.5938268,1.3258616,1.150413,8.07897,3.9034886,4.0517836,2.0786636,1.7572688,1.5834312,1.4237553,1.2401165,1.1501139,1.1761061,0.79343593,0.79342324,0.7889578,train
01-01-03-01-01-02-04.mp4,4,happy,-599.4044,37.00211,-17.618975,3.580954,-5.1791735,-12.467263,-4.252409,-15.967298,-8.038333,-3.565207,-6.4816885,-8.662701,-5.5912657,16.992367,4.6705837,5.70706,4.147792,3.1623468,3.055565,2.8437605,2.0298688,2.1398404,1.5593921,1.3550365,1.6411202,1.4701421,6.93801,3.3882875,4.0533404,2.2151675,1.543376,1.5210747,1.1706592,1.2903308,1.0647129,0.98958427,0.9171813,0.91550654,0.7490565,train
01-01-03-01-02-01-04.mp4,4,happy,-617.94275,40.654457,-10.93162,7.2121806,-2.9110346,-9.108894,-1.9314765,-13.751607,-6.2222943,-6.061462,-3.7649403,-7.2543,-4.343243,17.622984,7.310547,6.796325,4.349482,3.1559243,2.3655047,3.6304786,2.1640363,1.6708616,1.6807109,0.86890244,1.3277128,1.101421,8.080269,4.3155823,3.878815,2.1280642,1.556888,1.3060845,2.0169249,1.2475693,0.964648,1.0326818,0.5681053,0.85363066,0.61488414,train
01-01-03-01-02-02-04.mp4,4,happy,-609.6431,40.760822,-12.9716,4.291349,-2.6448817,-11.289548,-4.663352,-15.241699,-4.8344903,-4.739744,-4.9519215,-6.652841,-3.4824772,17.861275,7.0703235,7.6207976,4.5486264,3.0568647,2.7225454,3.1171255,2.4460492,1.8859996,1.9373949,1.0836377,1.5283918,1.0360773,7.679119,3.581998,4.7915683,2.2217612,1.4577452,1.648671,1.6228838,1.4236469,1.0265547,1.011469,0.6723347,0.83710974,0.6464014,train
01-01-03-02-01-01-04.mp4,4,happy,-494.55344,30.029247,-19.916363,0.0802734,-4.6873975,-9.595561,-4.241273,-16.729063,-7.157309,-0.71972644,-3.3018622,-9.799933,-0.6576216,17.909994,4.799334,5.965412,4.1170883,3.1647763,3.1294873,3.1240122,2.73158,2.0628698,1.9407898,1.9221885,1.6468567,2.3625476,9.2090645,3.6817365,3.6345627,1.8251857,1.3565028,1.4135396,1.3512008,1.3835317,1.0055765,1.0514556,1.130982,1.1211867,1.4572462,train
01-01-03-02-01-02-04.mp4,4,happy,-493.5291,16.418936,-17.996548,-0.22670667,-7.411716,-11.218357,-2.3565016,-13.123801,-4.961563,-3.865691,-5.7207646,-8.254006,-4.505668,16.030632,5.848075,4.9240522,4.0253954,3.0188751,2.9722164,2.7738402,2.3108823,1.8449329,2.3506532,1.5304383,1.2761325,1.700341,7.3727417,3.264818,3.9523313,1.7935927,1.4845808,1.5269256,1.4677634,1.5263153,0.8591765,1.2923081,1.0071439,0.7309579,1.1083401,train
01-01-03-02-02-01-04.mp4,4,happy,-514.86,19.155724,-15.935274,-0.2705774,-8.578103,-12.087993,-7.1614065,-15.784353,-7.162791,-5.553245,-6.7259097,-6.9783683,-5.325519,16.614254,6.6990147,6.7141604,3.9312286,3.032267,2.390545,3.2465472,2.3471484,1.8934567,1.5894085,1.011739,1.4399602,1.094326,8.059454,3.3130083,3.2638614,2.1796377,1.472475,1.2146536,1.7880353,1.1661114,0.9068463,0.9007348,0.70362324,0.82643753,0.6249165,train
01-01-03-02-02-02-04.mp4,4,happy,-455.0132,19.697392,-23.058046,-1.2462792,-8.567716,-13.701175,-10.622308,-18.227455,-4.634253,-6.160193,-8.771689,-12.572522,-4.7492585,18.9189,6.4623933,7.2976704,4.584362,3.7053182,2.802469,3.5230365,2.510902,1.792985,1.5340563,1.6159804,1.9237592,2.2627244,8.093331,4.1469007,4.182238,2.0327713,1.5630522,1.414463,1.939529,1.4054788,0.9557542,1.0005822,1.0014033,0.9802002,1.3549875,train
01-01-04-01-01-01-04.mp4,4,sad,-689.3969,40.03248,2.3406038,5.7464776,-1.4193771,-7.0758014,-3.4698946,-12.16296,-9.174486,-7.033735,-3.8142316,-7.230461,-6.632742,14.838081,6.914053,4.0129366,3.8402262,2.9098425,2.2172549,2.4911878,1.8635916,1.6060652,2.1042407,1.0746393,0.9925324,1.2754287,6.7279944,4.275133,2.823393,1.8877673,1.7601527,1.3623376,1.1349808,1.1356155,1.0382003,1.2686701,0.6563496,0.6704891,0.6883694,train
01-01-04-01-01-02-04.mp4,4,sad,-583.31537,28.42016,-6.893532,-1.2533808,-5.9132113,-9.52434,-4.349545,-15.603795,-8.453047,-4.5451126,-3.8758993,-7.461135,-6.9692755,14.959522,6.6272473,4.3863077,4.1144505,2.5789397,2.4080243,2.6068506,2.3054535,2.0434313,1.929779,1.2934698,1.3951992,1.5606799,6.7073765,3.896617,2.8713882,2.0072136,1.5189719,1.1662467,1.2637098,1.1912657,1.0102785,1.0487021,0.73587817,0.97356117,0.84577537,train
01-01-04-01-02-01-04.mp4,4,sad,-584.1624,25.265118,-6.729485,-0.7393499,-4.459564,-14.031384,-5.848088,-17.626503,-8.948158,-7.4320045,-6.3722067,-8.433623,-6.2593904,15.850772,8.401666,7.0995955,5.1467724,2.8599684,2.8108735,2.7079728,2.1929128,1.8600249,1.5242862,1.0608307,1.081684,1.3344189,8.072247,3.5505216,4.344392,2.264487,1.6996485,1.7366222,1.5957977,1.3774583,1.1674898,0.8672502,0.49173522,0.6891834,0.66178674,train
01-01-04-01-02-02-04.mp4,4,sad,-599.58716,17.966084,-7.64702,-3.9310274,-7.0612197,-16.187931,-5.7733955,-18.802355,-8.983484,-5.9434767,-7.1586514,-7.6453204,-5.2940993,16.0076,8.248653,6.27409,5.0293097,2.5490997,2.452719,3.1823423,2.1311824,1.6780674,1.7596923,1.0873983,1.1057996,1.6033514,8.254926,3.8901212,3.8219388,2.211326,1.3118011,1.6105479,1.7785157,1.3618404,1.086277,1.117416,0.58968943,0.82307446,0.86828893,train
01-01-04-02-01-01-04.mp4,4,sad,-536.9118,17.745092,-18.80871,-2.615396,-6.371757,-16.568684,-8.841358,-18.108137,-8.127862,-2.5007434,-5.059908,-5.04764,-1.6506697,17.057636,7.5102654,5.7114377,4.184195,2.6039824,2.831987,2.8486385,2.6769402,2.0199096,1.8431741,1.5738987,1.8353207,2.1149852,8.581488,4.483127,3.7208855,1.8612008,1.5133616,1.5104386,1.2879103,1.2461628,0.8938244,1.1251574,0.9331818,1.0252851,1.1173894,train
01-01-04-02-01-02-04.mp4,4,sad,-494.45886,15.079808,-12.8842325,-4.5646644,-9.090245,-11.954672,-3.134756,-12.914856,-7.292551,-1.3388996,-1.2276546,-0.051278707,2.4624271,15.61214,6.4621205,4.756618,4.8566394,3.1951942,2.743167,3.2449236,2.2095842,1.8199902,2.013864,1.9888098,2.9650524,3.031706,8.598744,4.5499797,3.0516496,2.0838585,1.4719665,1.4652002,1.6191466,1.2182822,0.9680108,0.99777704,0.89231396,1.3014575,1.509844,train
01-01-04-02-02-01-04.mp4,4,sad,-449.29803,1.8312674,-28.25296,-8.130808,-12.877328,-20.613752,-12.587594,-21.11743,-8.607089,-5.27706,-5.397551,-0.17912517,8.381603,15.78845,5.2819247,7.2925563,4.8927236,3.0807815,2.9420412,3.4547024,2.604324,2.2187362,1.7099525,1.7503704,2.3678393,2.55374,8.326976,3.4444523,4.0725026,1.906725,1.457835,1.6097428,1.8988196,1.5462627,1.1463886,0.8785746,0.99895734,1.3369919,1.5604464,train
01-01-04-02-02-02-04.mp4,4,sad,-473.66373,7.6612916,-23.352982,-3.3001468,-9.060647,-18.802792,-8.207551,-18.392263,-8.348007,-7.463924,-7.543454,-7.5586267,0.6087212,17.410452,6.5131254,7.5460334,5.1312957,3.5986738,3.305625,2.7626114,2.180088,2.1528,1.6953695,1.2554677,1.592827,2.0685575,8.206602,3.7573843,4.7756147,2.123174,1.6862472,1.7627989,1.5602913,1.2413497,1.0136638,0.96351755,0.6841865,0.92433935,1.0988467,train
01-01-05-01-01-01-04.mp4,4,angry,-553.9085,31.421375,-8.127856,1.4494321,-7.9391146,-8.666263,-6.65072,-14.139995,-7.7402506,-5.5092316,-3.964625,-8.673266,-3.166047,17.763947,8.368874,5.0689464,3.9340713,3.6572456,2.6860976,2.595512,2.1564343,2.1532779,2.0521784,1.6409229,1.4542148,0.9880158,9.683146,4.8806653,3.0916736,1.9813968,2.052794,1.3893301,1.1506573,1.1008059,1.0829731,1.2314351,1.1270549,0.79358596,0.7997824,train
01-01-05-01-01-02-04.mp4,4,angry,-533.985,26.108765,-9.531865,0.47243828,-10.173445,-8.422554,-3.5204844,-14.020386,-6.484423,-4.051478,-3.1437373,-6.5110207,-3.4718645,18.365591,6.8709826,5.4692693,3.7680888,3.2948601,2.9468782,2.4118688,2.3294744,2.0023732,2.2199192,1.4922905,1.5204338,1.3848885,9.980652,3.8862224,3.128334,1.7852787,1.9234229,1.5414261,1.1610135,1.050952,1.1955837,1.3226565,1.039697,0.7501787,0.8586017,train
01-01-05-01-02-01-04.mp4,4,angry,-554.4636,24.18059,-9.42569,-1.9548962,-9.117105,-11.29514,-6.8089657,-17.096508,-8.500526,-6.8830714,-4.4144187,-8.8086405,-6.8731723,18.317194,7.4599633,6.195756,4.0136952,4.065651,2.537379,2.740037,2.2404892,2.0462246,1.9282805,1.1233687,1.2971148,1.4286736,9.213589,3.162392,4.3495474,1.9209125,2.0273674,1.4425201,1.6184139,1.1825086,1.0029287,1.0949293,0.693459,0.79131234,0.65712696,train
01-01-05-01-02-02-04.mp4,4,angry,-568.6685,29.94075,-9.624738,-0.14028037,-9.518448,-9.872408,-6.780293,-16.511091,-7.703324,-4.3472643,-3.3160336,-8.49179,-4.125425,16.365206,9.370326,6.826619,4.4953694,3.6101272,2.710509,2.6749086,2.291954,2.100837,2.0365417,1.2532971,1.3788699,0.8572808,7.7671037,4.6636076,4.273776,2.384428,1.8030581,1.4263016,1.2699571,1.2390851,1.1062227,1.028798,0.8252184,0.7988718,0.55746955,train
01-01-05-02-01-01-04.mp4,4,angry,-406.41516,12.60685,-15.573528,-2.6289139,-13.255172,-6.8532095,-2.1331103,-16.113878,-3.2810917,-7.987453,-2.480097,-5.7981877,-0.9839264,17.75017,6.438898,5.5421576,4.9399867,3.995389,2.6173265,2.5657308,2.640962,2.541997,2.3439016,2.1710615,2.4178612,3.036581,10.097609,4.8738685,3.1569264,2.0465257,2.182852,1.3735707,1.359489,1.3398142,1.4181958,1.4685428,1.5257282,1.3056998,1.5085855,train
01-01-05-02-01-02-04.mp4,4,angry,-434.5798,15.536116,-14.260909,-2.1910064,-14.112813,-7.797042,-4.696507,-17.127281,-4.743202,-5.610977,-2.7434883,-3.6035528,-0.14057237,17.409899,6.820863,5.77867,4.409572,3.1872573,2.7798488,2.9039392,2.4975886,2.1465552,2.7132058,2.4173877,2.505706,2.0771449,8.70895,5.012318,3.478953,1.9383751,1.875879,1.3935523,1.4068432,1.5577825,1.0680948,1.7997235,1.6420258,1.3948001,1.3117025,train
01-01-05-02-02-01-04.mp4,4,angry,-395.00464,5.7734847,-15.354708,-1.6624912,-11.6206,-12.765791,-6.2137213,-19.41084,-3.6679664,-5.43888,-2.8730612,-8.351351,-4.071233,18.092022,6.2602816,5.6151433,3.8678262,4.206755,2.6002665,3.0733511,2.8023157,2.1952522,1.420532,1.6085849,1.831491,1.8312173,8.663802,3.7799883,4.0915303,1.7208028,2.1393452,1.5440792,1.8223978,1.5288019,1.189749,0.86454797,1.1461374,0.99841684,0.9323344,train
01-01-05-02-02-02-04.mp4,4,angry,-457.415,6.8151255,-16.736698,-9.276979,-18.015419,-10.923068,-7.292173,-19.181776,-5.2544017,-9.434849,-3.2728412,-5.6982384,-1.870472,19.571735,6.3154902,7.1461053,4.5544505,4.8915296,2.1096358,2.8179266,2.574903,1.8646619,2.5096147,2.0013754,2.7894218,3.125992,9.362217,3.862796,4.412143,2.055236,2.214172,1.2760161,1.518719,1.3249533,1.044222,1.338652,1.4359926,1.3433421,1.571188,train
01-01-06-01-01-01-04.mp4,4,fearful,-555.51135,23.190424,-11.755576,-2.1384704,-6.877048,-7.546227,-4.9104815,-17.654476,-10.050364,-3.588898,-5.635414,-8.413299,-4.390463,16.462214,5.7471743,5.2325063,4.168638,2.4439988,2.3573527,1.7795337,2.9752307,2.2224336,1.6194688,1.4020807,1.7790381,1.3239024,7.457539,3.8312235,3.1912029,2.2705739,1.3974546,1.2352793,0.8723155,1.6517382,1.2775195,1.04301,0.7842604,0.9896517,0.850523,train
01-01-06-01-01-02-04.mp4,4,fearful,-537.0616,22.300594,-15.606955,0.91650563,-7.185441,-10.142721,-5.240525,-15.083826,-8.785259,-4.5068946,-6.8900366,-8.052263,-4.6903577,15.199549,5.7053447,4.7672777,4.428412,2.0635161,2.9331985,2.0775242,2.2182643,2.0510705,1.4853414,1.2429686,1.1961752,1.47068,8.784165,3.709996,3.1876974,2.3256474,1.1219093,1.3885574,1.2367421,1.1746165,0.90323466,0.9400574,0.6696245,0.70727015,0.8017646,train
01-01-06-01-02-01-04.mp4,4,fearful,-552.0027,23.402056,-11.921459,-0.122883864,-4.6408496,-9.522069,-7.2888184,-17.126528,-7.9562435,-4.1038623,-6.8182964,-7.842954,-6.2808967,13.680661,7.098646,5.940655,4.7910953,2.8866227,2.3547149,2.5392132,2.471103,1.830294,1.7022811,1.2381439,1.2325968,1.3947456,7.9772573,3.4424453,3.6237538,2.2318087,1.6265825,1.3757304,1.6398233,1.4171723,0.95454437,1.015604,0.7269435,0.815194,0.6860682,train
01-01-06-01-02-02-04.mp4,4,fearful,-551.87,23.48255,-9.478778,-2.698931,-5.5585237,-8.799924,-5.400933,-15.576777,-10.717757,-5.0038404,-6.3475504,-9.090224,-5.653552,14.851456,7.16418,6.334175,4.128015,3.3411374,2.1558228,2.2603674,1.805188,1.4009521,1.4787997,0.79972994,1.176861,1.4210991,7.92115,3.6908188,3.9431305,1.9155322,1.5458955,1.2809458,1.5415722,1.0352534,0.7734288,0.86815727,0.6269192,0.7472333,0.6346109,train
01-01-06-02-01-01-04.mp4,4,fearful,-414.3103,3.212895,-14.478319,-1.6882151,-3.7912257,-5.454858,-5.070909,-18.504066,-5.588555,-0.17138197,-0.98888695,-1.1550846,10.933216,14.867647,4.5623584,3.7978148,4.229727,2.330569,2.6762252,2.7369556,2.5674646,1.852955,1.6167046,2.0667279,3.3031483,2.8897007,6.918476,3.2292817,2.603427,1.9094644,1.5319335,1.4073024,1.4453233,1.3197317,1.060531,1.1517489,1.0331311,1.8516406,1.6778727,train
01-01-06-02-01-02-04.mp4,4,fearful,-441.51776,12.682853,-14.34386,-5.0499606,-8.830254,-6.9417143,-4.5194526,-13.97529,-9.977929,-6.267407,-4.920289,-1.2879177,6.6356707,13.56039,4.584006,3.1546144,3.9378593,2.8568647,2.6669583,2.1197884,2.0930429,2.0399778,1.369354,1.6853404,2.52668,2.3242722,8.139725,3.5267215,2.4970875,1.9086667,1.7907709,1.4507903,1.1768436,1.3440542,0.96566516,1.0676397,1.0536109,1.4457147,1.4965672,train
01-01-06-02-02-01-04.mp4,4,fearful,-428.6154,13.536292,-14.457527,-8.380976,-13.466438,-9.802797,-9.029895,-16.574938,-7.8073525,-8.27945,-7.4409447,-7.197174,1.8761953,15.876923,5.4755464,5.3943152,4.707855,3.423908,2.016985,2.7504337,2.5781598,2.3152587,1.6980654,1.7066642,2.9473777,3.2928536,8.309837,3.3326612,3.8835368,2.3361793,1.8263444,1.3091269,1.7654424,1.3310673,1.0343297,0.9027574,0.893482,1.7277291,1.7535464,train
01-01-06-02-02-02-04.mp4,4,fearful,-432.8541,10.750566,-15.57335,-9.78681,-10.911619,-11.464294,-7.791321,-15.123932,-6.814361,-6.538046,-5.3528805,-5.814044,1.6595287,17.497017,6.547584,6.0364113,4.3733616,3.6640923,1.9169512,3.1445,2.1028464,1.9472711,1.3452888,1.6396995,1.5271788,1.3527006,8.133267,3.5249784,4.0728803,1.7930168,1.7041465,1.2338858,1.642063,1.3053185,1.0274532,0.93966085,0.98341376,1.202278,1.2055728,train
01-01-07-01-01-01-04.mp4,4,disgust,-606.3707,41.79541,-1.6804715,-0.3876875,-2.294045,-5.637419,-2.876164,-8.520306,-10.263075,-3.5386617,-2.8887517,-7.4226155,-3.3321934,18.813887,8.918501,4.6203136,4.026458,2.9720361,2.2613423,2.0568435,2.087673,2.09815,1.9570441,1.3635901,1.2734244,1.165969,10.876863,4.980475,3.1658735,1.8575073,1.4835844,1.3127104,0.8937752,1.1320646,1.2439897,1.203863,0.8496309,0.7571932,0.73581517,train
01-01-07-01-01-02-04.mp4,4,disgust,-591.4576,41.686787,-5.271529,1.1292627,-4.9581456,-8.78777,-10.607005,-13.356698,-9.141163,-2.151526,-6.038712,-7.974637,-3.0319772,19.959423,8.287577,5.0289407,4.21757,3.0914176,2.4161687,2.658991,2.488638,2.058327,1.7554501,1.1536567,1.6683508,1.1395663,10.379398,4.343427,3.2105072,2.2090952,1.7759666,1.2580212,1.322988,1.163593,1.1270235,1.14944,0.7296997,0.91068363,0.74830127,train
01-01-07-01-02-01-04.mp4,4,disgust,-583.0653,28.903603,-7.5148506,-3.071837,-3.001219,-10.721968,-6.294325,-15.111262,-6.507528,-5.0816503,-4.875606,-7.577357,-3.1344314,18.8722,8.47,5.861852,4.0997853,2.815171,2.7106285,2.8190389,2.6979287,1.4605967,1.6016239,1.4714129,1.7692212,1.2310365,9.910826,4.3493543,3.4279587,2.0672128,1.3524843,1.2908146,1.4071649,1.558335,0.83616036,0.8851751,0.96995765,0.9450027,0.81065387,train
01-01-07-01-02-02-04.mp4,4,disgust,-553.8538,21.587454,-6.0156274,0.5809756,0.76907706,-9.794721,-5.042383,-11.138934,-2.8161583,-2.2635586,-4.0731707,-4.469346,-1.0787163,19.189156,7.7165494,6.2481413,4.589993,3.7980275,2.6396449,2.9920442,2.7953248,1.6807506,1.5187033,1.454573,1.2937659,1.2382109,9.63582,3.9143765,3.6473343,2.2121842,1.4982439,1.3512095,1.5520676,1.6794083,0.9664865,0.9934504,0.81758964,0.7411726,0.83143127,train
01-01-07-02-01-01-04.mp4,4,disgust,-499.71603,21.757822,-5.423635,1.8137954,-5.266419,-6.9492807,-3.78454,-13.078302,-7.250015,-5.1708255,-3.19802,-6.0326586,-3.3444588,19.73916,7.0681148,5.539157,4.612203,3.5422246,2.4378805,2.303511,2.6332078,2.1351042,1.7273123,1.5367516,2.0012052,1.3528248,10.562687,4.4622674,3.220436,2.3311455,2.00294,1.2745584,1.1489278,1.237641,1.2371273,1.2617558,0.7996124,1.1148678,0.84926957,train
01-01-07-02-01-02-04.mp4,4,disgust,-516.8639,22.875391,-6.8870864,-0.8337027,-6.2557416,-6.5587044,-4.745394,-9.980242,-10.2207985,-4.8017097,-3.90917,-5.6592007,-4.5557313,18.030235,7.1575775,5.147311,4.42274,3.6230867,2.2778966,2.5735579,2.185362,1.993386,1.8814199,1.7346227,1.7670593,1.2216733,8.722357,4.4282336,2.959235,2.1384983,1.6595606,1.2961165,1.3363875,1.1258627,1.0640305,1.1770244,0.96003866,0.9941391,0.8015738,train
01-01-07-02-02-01-04.mp4,4,disgust,-546.395,25.784075,-9.005642,-4.1524343,-5.5949683,-10.391399,-8.764684,-18.153862,-13.052167,-4.497512,-6.6063204,-11.235318,-3.92679,17.716974,8.523201,6.21338,4.502051,3.6995447,2.51438,2.8768752,2.7599313,1.7945752,1.8090149,1.3109058,1.4168159,1.2857167,9.482288,4.2785664,3.3860042,2.1840837,1.4006461,1.275204,1.5190994,1.7014074,0.9952471,1.086918,0.823508,0.91405463,0.68802005,train
01-01-07-02-02-02-04.mp4,4,disgust,-524.0493,23.036686,-7.9554105,-6.511361,-9.958962,-10.072238,-11.215647,-17.581388,-12.293595,-5.222061,-7.924728,-10.751527,-4.3514924,19.970802,8.463608,6.6681366,5.2872243,3.9281337,2.6046298,3.5086203,2.571014,1.977425,2.2015119,1.404572,1.5513482,1.2314183,10.256346,4.0728188,3.9846437,2.3202407,1.394593,1.3832676,1.9486482,1.6221083,1.2154715,1.3116754,0.7678635,0.8618017,0.75565517,train
01-01-08-01-01-01-04.mp4,4,surprised,-606.9683,35.295605,-10.144723,-1.3576978,-6.450336,-11.154821,-6.478466,-14.762559,-8.672088,-5.85746,-5.850613,-9.401817,-5.4898944,18.003979,6.340738,5.463542,4.242964,3.2054884,2.2475355,2.4280455,2.157665,2.1369126,2.376046,1.5683222,1.076936,1.2214814,7.3100004,3.4153762,3.5507083,2.5491755,1.7183101,1.1115693,1.1184995,1.0200212,1.0113585,1.2782065,0.810693,0.63380533,0.7792556,train
