filename,modality,channel,emotion,intensity,statement,repetition,actor_id,gender,filepath,file_size_kb
02-01-02-01-01-01-04.mp4,video_only,speech,calm,normal,01,01,4,female,data\raw\ravdess\Actor_04\02-01-02-01-01-01-04.mp4,4736.2
02-01-02-01-01-02-04.mp4,video_only,speech,calm,normal,01,02,4,female,data\raw\ravdess\Actor_04\02-01-02-01-01-02-04.mp4,4657.3
02-01-02-01-02-01-04.mp4,video_only,speech,calm,normal,02,01,4,female,data\raw\ravdess\Actor_04\02-01-02-01-02-01-04.mp4,4529.6
02-01-02-01-02-02-04.mp4,video_only,speech,calm,normal,02,02,4,female,data\raw\ravdess\Actor_04\02-01-02-01-02-02-04.mp4,4443.2
02-01-02-02-01-01-04.mp4,video_only,speech,calm,strong,01,01,4,female,data\raw\ravdess\Actor_04\02-01-02-02-01-01-04.mp4,4950.8
02-01-02-02-01-02-04.mp4,video_only,speech,calm,strong,01,02,4,female,data\raw\ravdess\Actor_04\02-01-02-02-01-02-04.mp4,4736.2
02-01-02-02-02-01-04.mp4,video_only,speech,calm,strong,02,01,4,female,data\raw\ravdess\Actor_04\02-01-02-02-02-01-04.mp4,4733.0
02-01-02-02-02-02-04.mp4,video_only,speech,calm,strong,02,02,4,female,data\raw\ravdess\Actor_04\02-01-02-02-02-02-04.mp4,5027.3
02-01-03-01-01-01-04.mp4,video_only,speech,happy,normal,01,01,4,female,data\raw\ravdess\Actor_04\02-01-03-01-01-01-04.mp4,4364.9
02-01-03-01-01-02-04.mp4,video_only,speech,happy,normal,01,02,4,female,data\raw\ravdess\Actor_04\02-01-03-01-01-02-04.mp4,4407.9
02-01-03-01-02-01-04.mp4,video_only,speech,happy,normal,02,01,4,female,data\raw\ravdess\Actor_04\02-01-03-01-02-01-04.mp4,4363.9
02-01-03-01-02-02-04.mp4,video_only,speech,happy,normal,02,02,4,female,data\raw\ravdess\Actor_04\02-01-03-01-02-02-04.mp4,4281.2
02-01-03-02-01-01-04.mp4,video_only,speech,happy,strong,01,01,4,female,data\raw\ravdess\Actor_04\02-01-03-02-01-01-04.mp4,4817.2
02-01-03-02-01-02-04.mp4,video_only,speech,happy,strong,01,02,4,female,data\raw\ravdess\Actor_04\02-01-03-02-01-02-04.mp4,4441.5
02-01-03-02-02-01-04.mp4,video_only,speech,happy,strong,02,01,4,female,data\raw\ravdess\Actor_04\02-01-03-02-02-01-04.mp4,4493.1
02-01-03-02-02-02-04.mp4,video_only,speech,happy,strong,02,02,4,female,data\raw\ravdess\Actor_04\02-01-03-02-02-02-04.mp4,4691.5
02-01-04-01-01-01-04.mp4,video_only,speech,sad,normal,01,01,4,female,data\raw\ravdess\Actor_04\02-01-04-01-01-01-04.mp4,4192.9
02-01-04-01-01-02-04.mp4,video_only,speech,sad,normal,01,02,4,female,data\raw\ravdess\Actor_04\02-01-04-01-01-02-04.mp4,4235.7
02-01-04-01-02-01-04.mp4,video_only,speech,sad,normal,02,01,4,female,data\raw\ravdess\Actor_04\02-01-04-01-02-01-04.mp4,4281.1
02-01-04-01-02-02-04.mp4,video_only,speech,sad,normal,02,02,4,female,data\raw\ravdess\Actor_04\02-01-04-01-02-02-04.mp4,4319.6
02-01-04-02-01-01-04.mp4,video_only,speech,sad,strong,01,01,4,female,data\raw\ravdess\Actor_04\02-01-04-02-01-01-04.mp4,4571.0
02-01-04-02-01-02-04.mp4,video_only,speech,sad,strong,01,02,4,female,data\raw\ravdess\Actor_04\02-01-04-02-01-02-04.mp4,4693.8
02-01-04-02-02-01-04.mp4,video_only,speech,sad,strong,02,01,4,female,data\raw\ravdess\Actor_04\02-01-04-02-02-01-04.mp4,4694.7
02-01-04-02-02-02-04.mp4,video_only,speech,sad,strong,02,02,4,female,data\raw\ravdess\Actor_04\02-01-04-02-02-02-04.mp4,4692.7
02-01-05-01-01-01-04.mp4,video_only,speech,angry,normal,01,01,4,female,data\raw\ravdess\Actor_04\02-01-05-01-01-01-04.mp4,4613.4
02-01-05-01-01-02-04.mp4,video_only,speech,angry,normal,01,02,4,female,data\raw\ravdess\Actor_04\02-01-05-01-01-02-04.mp4,4490.8
02-01-05-01-02-01-04.mp4,video_only,speech,angry,normal,02,01,4,female,data\raw\ravdess\Actor_04\02-01-05-01-02-01-04.mp4,4327.6
02-01-05-01-02-02-04.mp4,video_only,speech,angry,normal,02,02,4,female,data\raw\ravdess\Actor_04\02-01-05-01-02-02-04.mp4,4658.6
02-01-05-02-01-01-04.mp4,video_only,speech,angry,strong,01,01,4,female,data\raw\ravdess\Actor_04\02-01-05-02-01-01-04.mp4,4692.6
02-01-05-02-01-02-04.mp4,video_only,speech,angry,strong,01,02,4,female,data\raw\ravdess\Actor_04\02-01-05-02-01-02-04.mp4,4817.5
02-01-05-02-02-01-04.mp4,video_only,speech,angry,strong,02,01,4,female,data\raw\ravdess\Actor_04\02-01-05-02-02-01-04.mp4,4611.6
02-01-05-02-02-02-04.mp4,video_only,speech,angry,strong,02,02,4,female,data\raw\ravdess\Actor_04\02-01-05-02-02-02-04.mp4,4777.7
02-01-06-01-01-01-04.mp4,video_only,speech,fearful,normal,01,01,4,female,data\raw\ravdess\Actor_04\02-01-06-01-01-01-04.mp4,4114.4
02-01-06-01-01-02-04.mp4,video_only,speech,fearful,normal,01,02,4,female,data\raw\ravdess\Actor_04\02-01-06-01-01-02-04.mp4,4028.7
02-01-06-01-02-01-04.mp4,video_only,speech,fearful,normal,02,01,4,female,data\raw\ravdess\Actor_04\02-01-06-01-02-01-04.mp4,4321.7
02-01-06-01-02-02-04.mp4,video_only,speech,fearful,normal,02,02,4,female,data\raw\ravdess\Actor_04\02-01-06-01-02-02-04.mp4,4318.3
02-01-06-02-01-01-04.mp4,video_only,speech,fearful,strong,01,01,4,female,data\raw\ravdess\Actor_04\02-01-06-02-01-01-04.mp4,4916.0
02-01-06-02-01-02-04.mp4,video_only,speech,fearful,strong,01,02,4,female,data\raw\ravdess\Actor_04\02-01-06-02-01-02-04.mp4,4241.3
02-01-06-02-02-01-04.mp4,video_only,speech,fearful,strong,02,01,4,female,data\raw\ravdess\Actor_04\02-01-06-02-02-01-04.mp4,4489.3
02-01-06-02-02-02-04.mp4,video_only,speech,fearful,strong,02,02,4,female,data\raw\ravdess\Actor_04\02-01-06-02-02-02-04.mp4,4446.6
02-01-07-01-01-01-04.mp4,video_only,speech,disgust,normal,01,01,4,female,data\raw\ravdess\Actor_04\02-01-07-01-01-01-04.mp4,4882.9
02-01-07-01-01-02-04.mp4,video_only,speech,disgust,normal,01,02,4,female,data\raw\ravdess\Actor_04\02-01-07-01-01-02-04.mp4,4883.3
02-01-07-01-02-01-04.mp4,video_only,speech,disgust,normal,02,01,4,female,data\raw\ravdess\Actor_04\02-01-07-01-02-01-04.mp4,4692.9
02-01-07-01-02-02-04.mp4,video_only,speech,disgust,normal,02,02,4,female,data\raw\ravdess\Actor_04\02-01-07-01-02-02-04.mp4,4733.8
02-01-07-02-01-01-04.mp4,video_only,speech,disgust,strong,01,01,4,female,data\raw\ravdess\Actor_04\02-01-07-02-01-01-04.mp4,4984.0
02-01-07-02-01-02-04.mp4,video_only,speech,disgust,strong,01,02,4,female,data\raw\ravdess\Actor_04\02-01-07-02-01-02-04.mp4,5027.6
02-01-07-02-02-01-04.mp4,video_only,speech,disgust,strong,02,01,4,female,data\raw\ravdess\Actor_04\02-01-07-02-02-01-04.mp4,4814.9
02-01-07-02-02-02-04.mp4,video_only,speech,disgust,strong,02,02,4,female,data\raw\ravdess\Actor_04\02-01-07-02-02-02-04.mp4,4920.0
02-01-08-01-01-01-04.mp4,video_only,speech,surprised,normal,01,01,4,female,data\raw\ravdess\Actor_04\02-01-08-01-01-01-04.mp4,4032.5
02-01-08-01-01-02-04.mp4,video_only,speech,surprised,normal,01,02,4,female,data\raw\ravdess\Actor_04\02-01-08-01-01-02-04.mp4,4155.7
02-01-08-01-02-01-04.mp4,video_only,speech,surprised,normal,02,01,4,female,data\raw\ravdess\Actor_04\02-01-08-01-02-01-04.mp4,4527.6
02-01-08-01-02-02-04.mp4,video_only,speech,surprised,normal,02,02,4,female,data\raw\ravdess\Actor_04\02-01-08-01-02-02-04.mp4,4284.4
02-01-08-02-01-01-04.mp4,video_only,speech,surprised,strong,01,01,4,female,data\raw\ravdess\Actor_04\02-01-08-02-01-01-04.mp4,4571.8
02-01-08-02-01-02-04.mp4,video_only,speech,surprised,strong,01,02,4,female,data\raw\ravdess\Actor_04\02-01-08-02-01-02-04.mp4,4446.4
02-01-08-02-02-01-04.mp4,video_only,speech,surprised,strong,02,01,4,female,data\raw\ravdess\Actor_04\02-01-08-02-02-01-04.mp4,4325.5
02-01-08-02-02-02-04.mp4,video_only,speech,surprised,strong,02,02,4,female,data\raw\ravdess\Actor_04\02-01-08-02-02-02-04.mp4,4404.4
01-01-01-01-01-01-05.mp4,full_AV,speech,neutral,normal,01,01,5,male,data\raw\ravdess\Actor_05\01-01-01-01-01-01-05.mp4,4507.8
01-01-01-01-01-02-05.mp4,full_AV,speech,neutral,normal,01,02,5,male,data\raw\ravdess\Actor_05\01-01-01-01-01-02-05.mp4,4549.2
01-01-01-01-02-01-05.mp4,full_AV,speech,neutral,normal,02,01,5,male,data\raw\ravdess\Actor_05\01-01-01-01-02-01-05.mp4,3884.7
01-01-01-01-02-02-05.mp4,full_AV,speech,neutral,normal,02,02,5,male,data\raw\ravdess\Actor_05\01-01-01-01-02-02-05.mp4,4508.8
01-01-02-01-01-01-05.mp4,full_AV,speech,calm,normal,01,01,5,male,data\raw\ravdess\Actor_05\01-01-02-01-01-01-05.mp4,5047.0
01-01-02-01-01-02-05.mp4,full_AV,speech,calm,normal,01,02,5,male,data\raw\ravdess\Actor_05\01-01-02-01-01-02-05.mp4,5130.9
01-01-02-01-02-01-05.mp4,full_AV,speech,calm,normal,02,01,5,male,data\raw\ravdess\Actor_05\01-01-02-01-02-01-05.mp4,5171.6
01-01-02-01-02-02-05.mp4,full_AV,speech,calm,normal,02,02,5,male,data\raw\ravdess\Actor_05\01-01-02-01-02-02-05.mp4,5296.8
01-01-02-02-01-01-05.mp4,full_AV,speech,calm,strong,01,01,5,male,data\raw\ravdess\Actor_05\01-01-02-02-01-01-05.mp4,5917.2
01-01-02-02-01-02-05.mp4,full_AV,speech,calm,strong,01,02,5,male,data\raw\ravdess\Actor_05\01-01-02-02-01-02-05.mp4,5627.1
01-01-02-02-02-01-05.mp4,full_AV,speech,calm,strong,02,01,5,male,data\raw\ravdess\Actor_05\01-01-02-02-02-01-05.mp4,5957.4
01-01-02-02-02-02-05.mp4,full_AV,speech,calm,strong,02,02,5,male,data\raw\ravdess\Actor_05\01-01-02-02-02-02-05.mp4,5377.8
01-01-03-01-01-01-05.mp4,full_AV,speech,happy,normal,01,01,5,male,data\raw\ravdess\Actor_05\01-01-03-01-01-01-05.mp4,5011.5
01-01-03-01-01-02-05.mp4,full_AV,speech,happy,normal,01,02,5,male,data\raw\ravdess\Actor_05\01-01-03-01-01-02-05.mp4,4055.3
01-01-03-01-02-01-05.mp4,full_AV,speech,happy,normal,02,01,5,male,data\raw\ravdess\Actor_05\01-01-03-01-02-01-05.mp4,4219.1
01-01-03-01-02-02-05.mp4,full_AV,speech,happy,normal,02,02,5,male,data\raw\ravdess\Actor_05\01-01-03-01-02-02-05.mp4,4712.9
01-01-03-02-01-01-05.mp4,full_AV,speech,happy,strong,01,01,5,male,data\raw\ravdess\Actor_05\01-01-03-02-01-01-05.mp4,5170.2
01-01-03-02-01-02-05.mp4,full_AV,speech,happy,strong,01,02,5,male,data\raw\ravdess\Actor_05\01-01-03-02-01-02-05.mp4,4841.8
01-01-03-02-02-01-05.mp4,full_AV,speech,happy,strong,02,01,5,male,data\raw\ravdess\Actor_05\01-01-03-02-02-01-05.mp4,4504.6
01-01-03-02-02-02-05.mp4,full_AV,speech,happy,strong,02,02,5,male,data\raw\ravdess\Actor_05\01-01-03-02-02-02-05.mp4,4259.0
01-01-04-01-01-01-05.mp4,full_AV,speech,sad,normal,01,01,5,male,data\raw\ravdess\Actor_05\01-01-04-01-01-01-05.mp4,4095.1
01-01-04-01-01-02-05.mp4,full_AV,speech,sad,normal,01,02,5,male,data\raw\ravdess\Actor_05\01-01-04-01-01-02-05.mp4,4551.6
01-01-04-01-02-01-05.mp4,full_AV,speech,sad,normal,02,01,5,male,data\raw\ravdess\Actor_05\01-01-04-01-02-01-05.mp4,3888.5
01-01-04-01-02-02-05.mp4,full_AV,speech,sad,normal,02,02,5,male,data\raw\ravdess\Actor_05\01-01-04-01-02-02-05.mp4,4632.5
01-01-04-02-01-01-05.mp4,full_AV,speech,sad,strong,01,01,5,male,data\raw\ravdess\Actor_05\01-01-04-02-01-01-05.mp4,4428.3
01-01-04-02-01-02-05.mp4,full_AV,speech,sad,strong,01,02,5,male,data\raw\ravdess\Actor_05\01-01-04-02-01-02-05.mp4,4094.8
01-01-04-02-02-01-05.mp4,full_AV,speech,sad,strong,02,01,5,male,data\raw\ravdess\Actor_05\01-01-04-02-02-01-05.mp4,4092.0
01-01-04-02-02-02-05.mp4,full_AV,speech,sad,strong,02,02,5,male,data\raw\ravdess\Actor_05\01-01-04-02-02-02-05.mp4,3923.4
01-01-05-01-01-01-05.mp4,full_AV,speech,angry,normal,01,01,5,male,data\raw\ravdess\Actor_05\01-01-05-01-01-01-05.mp4,4838.7
01-01-05-01-01-02-05.mp4,full_AV,speech,angry,normal,01,02,5,male,data\raw\ravdess\Actor_05\01-01-05-01-01-02-05.mp4,4759.4
01-01-05-01-02-01-05.mp4,full_AV,speech,angry,normal,02,01,5,male,data\raw\ravdess\Actor_05\01-01-05-01-02-01-05.mp4,5096.1
01-01-05-01-02-02-05.mp4,full_AV,speech,angry,normal,02,02,5,male,data\raw\ravdess\Actor_05\01-01-05-01-02-02-05.mp4,5505.0
01-01-05-02-01-01-05.mp4,full_AV,speech,angry,strong,01,01,5,male,data\raw\ravdess\Actor_05\01-01-05-02-01-01-05.mp4,4259.3
01-01-05-02-01-02-05.mp4,full_AV,speech,angry,strong,01,02,5,male,data\raw\ravdess\Actor_05\01-01-05-02-01-02-05.mp4,4464.4
01-01-05-02-02-01-05.mp4,full_AV,speech,angry,strong,02,01,5,male,data\raw\ravdess\Actor_05\01-01-05-02-02-01-05.mp4,4548.9
01-01-05-02-02-02-05.mp4,full_AV,speech,angry,strong,02,02,5,male,data\raw\ravdess\Actor_05\01-01-05-02-02-02-05.mp4,4551.5
01-01-06-01-01-01-05.mp4,full_AV,speech,fearful,normal,01,01,5,male,data\raw\ravdess\Actor_05\01-01-06-01-01-01-05.mp4,3925.2
01-01-06-01-01-02-05.mp4,full_AV,speech,fearful,normal,01,02,5,male,data\raw\ravdess\Actor_05\01-01-06-01-01-02-05.mp4,4216.7
01-01-06-01-02-01-05.mp4,full_AV,speech,fearful,normal,02,01,5,male,data\raw\ravdess\Actor_05\01-01-06-01-02-01-05.mp4,3926.2
01-01-06-01-02-02-05.mp4,full_AV,speech,fearful,normal,02,02,5,male,data\raw\ravdess\Actor_05\01-01-06-01-02-02-05.mp4,3844.9
01-01-06-02-01-01-05.mp4,full_AV,speech,fearful,strong,01,01,5,male,data\raw\ravdess\Actor_05\01-01-06-02-01-01-05.mp4,4053.1
01-01-06-02-01-02-05.mp4,full_AV,speech,fearful,strong,01,02,5,male,data\raw\ravdess\Actor_05\01-01-06-02-01-02-05.mp4,4465.8
01-01-06-02-02-01-05.mp4,full_AV,speech,fearful,strong,02,01,5,male,data\raw\ravdess\Actor_05\01-01-06-02-02-01-05.mp4,4052.8
01-01-06-02-02-02-05.mp4,full_AV,speech,fearful,strong,02,02,5,male,data\raw\ravdess\Actor_05\01-01-06-02-02-02-05.mp4,3887.8
01-01-07-01-01-01-05.mp4,full_AV,speech,disgust,normal,01,01,5,male,data\raw\ravdess\Actor_05\01-01-07-01-01-01-05.mp4,5425.4
01-01-07-01-01-02-05.mp4,full_AV,speech,disgust,normal,01,02,5,male,data\raw\ravdess\Actor_05\01-01-07-01-01-02-05.mp4,5127.7
01-01-07-01-02-01-05.mp4,full_AV,speech,disgust,normal,02,01,5,male,data\raw\ravdess\Actor_05\01-01-07-01-02-01-05.mp4,4904.6
01-01-07-01-02-02-05.mp4,full_AV,speech,disgust,normal,02,02,5,male,data\raw\ravdess\Actor_05\01-01-07-01-02-02-05.mp4,4675.7
01-01-07-02-01-01-05.mp4,full_AV,speech,disgust,strong,01,01,5,male,data\raw\ravdess\Actor_05\01-01-07-02-01-01-05.mp4,5419.3
01-01-07-02-01-02-05.mp4,full_AV,speech,disgust,strong,01,02,5,male,data\raw\ravdess\Actor_05\01-01-07-02-01-02-05.mp4,4900.8
01-01-07-02-02-01-05.mp4,full_AV,speech,disgust,strong,02,01,5,male,data\raw\ravdess\Actor_05\01-01-07-02-02-01-05.mp4,5335.8
01-01-07-02-02-02-05.mp4,full_AV,speech,disgust,strong,02,02,5,male,data\raw\ravdess\Actor_05\01-01-07-02-02-02-05.mp4,5673.1
01-01-08-01-01-01-05.mp4,full_AV,speech,surprised,normal,01,01,5,male,data\raw\ravdess\Actor_05\01-01-08-01-01-01-05.mp4,4676.4
01-01-08-01-01-02-05.mp4,full_AV,speech,surprised,normal,01,02,5,male,data\raw\ravdess\Actor_05\01-01-08-01-01-02-05.mp4,4598.4
01-01-08-01-02-01-05.mp4,full_AV,speech,surprised,normal,02,01,5,male,data\raw\ravdess\Actor_05\01-01-08-01-02-01-05.mp4,3846.1
01-01-08-01-02-02-05.mp4,full_AV,speech,surprised,normal,02,02,5,male,data\raw\ravdess\Actor_05\01-01-08-01-02-02-05.mp4,4629.7
01-01-08-02-01-01-05.mp4,full_AV,speech,surprised,strong,01,01,5,male,data\raw\ravdess\Actor_05\01-01-08-02-01-01-05.mp4,5172.8
01-01-08-02-01-02-05.mp4,full_AV,speech,surprised,strong,01,02,5,male,data\raw\ravdess\Actor_05\01-01-08-02-01-02-05.mp4,5130.9
01-01-08-02-02-01-05.mp4,full_AV,speech,surprised,strong,02,01,5,male,data\raw\ravdess\Actor_05\01-01-08-02-02-01-05.mp4,4594.6
01-01-08-02-02-02-05.mp4,full_AV,speech,surprised,strong,02,02,5,male,data\raw\ravdess\Actor_05\01-01-08-02-02-02-05.mp4,4426.3
02-01-01-01-01-01-05.mp4,video_only,speech,neutral,normal,01,01,5,male,data\raw\ravdess\Actor_05\02-01-01-01-01-01-05.mp4,4489.3
02-01-01-01-01-02-05.mp4,video_only,speech,neutral,normal,01,02,5,male,data\raw\ravdess\Actor_05\02-01-01-01-01-02-05.mp4,4532.8
02-01-01-01-02-01-05.mp4,video_only,speech,neutral,normal,02,01,5,male,data\raw\ravdess\Actor_05\02-01-01-01-02-01-05.mp4,3867.4
02-01-01-01-02-02-05.mp4,video_only,speech,neutral,normal,02,02,5,male,data\raw\ravdess\Actor_05\02-01-01-01-02-02-05.mp4,4489.9
02-01-02-01-01-01-05.mp4,video_only,speech,calm,normal,01,01,5,male,data\raw\ravdess\Actor_05\02-01-02-01-01-01-05.mp4,5029.4
02-01-02-01-01-02-05.mp4,video_only,speech,calm,normal,01,02,5,male,data\raw\ravdess\Actor_05\02-01-02-01-01-02-05.mp4,5111.1
02-01-02-01-02-01-05.mp4,video_only,speech,calm,normal,02,01,5,male,data\raw\ravdess\Actor_05\02-01-02-01-02-01-05.mp4,5148.7
02-01-02-01-02-02-05.mp4,video_only,speech,calm,normal,02,02,5,male,data\raw\ravdess\Actor_05\02-01-02-01-02-02-05.mp4,5276.3
02-01-02-02-01-01-05.mp4,video_only,speech,calm,strong,01,01,5,male,data\raw\ravdess\Actor_05\02-01-02-02-01-01-05.mp4,5895.3
02-01-02-02-01-02-05.mp4,video_only,speech,calm,strong,01,02,5,male,data\raw\ravdess\Actor_05\02-01-02-02-01-02-05.mp4,5608.1
02-01-02-02-02-01-05.mp4,video_only,speech,calm,strong,02,01,5,male,data\raw\ravdess\Actor_05\02-01-02-02-02-01-05.mp4,5939.4
02-01-02-02-02-02-05.mp4,video_only,speech,calm,strong,02,02,5,male,data\raw\ravdess\Actor_05\02-01-02-02-02-02-05.mp4,5357.0
02-01-03-01-01-01-05.mp4,video_only,speech,happy,normal,01,01,5,male,data\raw\ravdess\Actor_05\02-01-03-01-01-01-05.mp4,4988.8
02-01-03-01-01-02-05.mp4,video_only,speech,happy,normal,01,02,5,male,data\raw\ravdess\Actor_05\02-01-03-01-01-02-05.mp4,4033.3
02-01-03-01-02-01-05.mp4,video_only,speech,happy,normal,02,01,5,male,data\raw\ravdess\Actor_05\02-01-03-01-02-01-05.mp4,4197.7
02-01-03-01-02-02-05.mp4,video_only,speech,happy,normal,02,02,5,male,data\raw\ravdess\Actor_05\02-01-03-01-02-02-05.mp4,4693.4
02-01-03-02-01-01-05.mp4,video_only,speech,happy,strong,01,01,5,male,data\raw\ravdess\Actor_05\02-01-03-02-01-01-05.mp4,5151.5
02-01-03-02-01-02-05.mp4,video_only,speech,happy,strong,01,02,5,male,data\raw\ravdess\Actor_05\02-01-03-02-01-02-05.mp4,4819.2
02-01-03-02-02-01-05.mp4,video_only,speech,happy,strong,02,01,5,male,data\raw\ravdess\Actor_05\02-01-03-02-02-01-05.mp4,4485.9
02-01-03-02-02-02-05.mp4,video_only,speech,happy,strong,02,02,5,male,data\raw\ravdess\Actor_05\02-01-03-02-02-02-05.mp4,4237.9
02-01-04-01-01-01-05.mp4,video_only,speech,sad,normal,01,01,5,male,data\raw\ravdess\Actor_05\02-01-04-01-01-01-05.mp4,4073.9
02-01-04-01-01-02-05.mp4,video_only,speech,sad,normal,01,02,5,male,data\raw\ravdess\Actor_05\02-01-04-01-01-02-05.mp4,4531.2
02-01-04-01-02-01-05.mp4,video_only,speech,sad,normal,02,01,5,male,data\raw\ravdess\Actor_05\02-01-04-01-02-01-05.mp4,3865.6
02-01-04-01-02-02-05.mp4,video_only,speech,sad,normal,02,02,5,male,data\raw\ravdess\Actor_05\02-01-04-01-02-02-05.mp4,4609.5
02-01-04-02-01-01-05.mp4,video_only,speech,sad,strong,01,01,5,male,data\raw\ravdess\Actor_05\02-01-04-02-01-01-05.mp4,4405.3
02-01-04-02-01-02-05.mp4,video_only,speech,sad,strong,01,02,5,male,data\raw\ravdess\Actor_05\02-01-04-02-01-02-05.mp4,4069.7
02-01-04-02-02-01-05.mp4,video_only,speech,sad,strong,02,01,5,male,data\raw\ravdess\Actor_05\02-01-04-02-02-01-05.mp4,4070.6
02-01-04-02-02-02-05.mp4,video_only,speech,sad,strong,02,02,5,male,data\raw\ravdess\Actor_05\02-01-04-02-02-02-05.mp4,3906.1
02-01-05-01-01-01-05.mp4,video_only,speech,angry,normal,01,01,5,male,data\raw\ravdess\Actor_05\02-01-05-01-01-01-05.mp4,4822.2
02-01-05-01-01-02-05.mp4,video_only,speech,angry,normal,01,02,5,male,data\raw\ravdess\Actor_05\02-01-05-01-01-02-05.mp4,4733.0
02-01-05-01-02-01-05.mp4,video_only,speech,angry,normal,02,01,5,male,data\raw\ravdess\Actor_05\02-01-05-01-02-01-05.mp4,5071.7
02-01-05-01-02-02-05.mp4,video_only,speech,angry,normal,02,02,5,male,data\raw\ravdess\Actor_05\02-01-05-01-02-02-05.mp4,5486.4
02-01-05-02-01-01-05.mp4,video_only,speech,angry,strong,01,01,5,male,data\raw\ravdess\Actor_05\02-01-05-02-01-01-05.mp4,4237.6
02-01-05-02-01-02-05.mp4,video_only,speech,angry,strong,01,02,5,male,data\raw\ravdess\Actor_05\02-01-05-02-01-02-05.mp4,4444.8
02-01-05-02-02-01-05.mp4,video_only,speech,angry,strong,02,01,5,male,data\raw\ravdess\Actor_05\02-01-05-02-02-01-05.mp4,4526.5
02-01-05-02-02-02-05.mp4,video_only,speech,angry,strong,02,02,5,male,data\raw\ravdess\Actor_05\02-01-05-02-02-02-05.mp4,4527.8
02-01-06-01-01-01-05.mp4,video_only,speech,fearful,normal,01,01,5,male,data\raw\ravdess\Actor_05\02-01-06-01-01-01-05.mp4,3905.0
02-01-06-01-01-02-05.mp4,video_only,speech,fearful,normal,01,02,5,male,data\raw\ravdess\Actor_05\02-01-06-01-01-02-05.mp4,4197.9
02-01-06-01-02-01-05.mp4,video_only,speech,fearful,normal,02,01,5,male,data\raw\ravdess\Actor_05\02-01-06-01-02-01-05.mp4,3906.9
02-01-06-01-02-02-05.mp4,video_only,speech,fearful,normal,02,02,5,male,data\raw\ravdess\Actor_05\02-01-06-01-02-02-05.mp4,3826.6
02-01-06-02-01-01-05.mp4,video_only,speech,fearful,strong,01,01,5,male,data\raw\ravdess\Actor_05\02-01-06-02-01-01-05.mp4,4028.5
02-01-06-02-01-02-05.mp4,video_only,speech,fearful,strong,01,02,5,male,data\raw\ravdess\Actor_05\02-01-06-02-01-02-05.mp4,4446.5
02-01-06-02-02-01-05.mp4,video_only,speech,fearful,strong,02,01,5,male,data\raw\ravdess\Actor_05\02-01-06-02-02-01-05.mp4,4032.7
02-01-06-02-02-02-05.mp4,video_only,speech,fearful,strong,02,02,5,male,data\raw\ravdess\Actor_05\02-01-06-02-02-02-05.mp4,3867.0
02-01-07-01-01-01-05.mp4,video_only,speech,disgust,normal,01,01,5,male,data\raw\ravdess\Actor_05\02-01-07-01-01-01-05.mp4,5402.7
02-01-07-01-01-02-05.mp4,video_only,speech,disgust,normal,01,02,5,male,data\raw\ravdess\Actor_05\02-01-07-01-01-02-05.mp4,5109.0
02-01-07-01-02-01-05.mp4,video_only,speech,disgust,normal,02,01,5,male,data\raw\ravdess\Actor_05\02-01-07-01-02-01-05.mp4,4888.2
02-01-07-01-02-02-05.mp4,video_only,speech,disgust,normal,02,02,5,male,data\raw\ravdess\Actor_05\02-01-07-01-02-02-05.mp4,4656.7
02-01-07-02-01-01-05.mp4,video_only,speech,disgust,strong,01,01,5,male,data\raw\ravdess\Actor_05\02-01-07-02-01-01-05.mp4,5401.7
02-01-07-02-01-02-05.mp4,video_only,speech,disgust,strong,01,02,5,male,data\raw\ravdess\Actor_05\02-01-07-02-01-02-05.mp4,4886.2
02-01-07-02-02-01-05.mp4,video_only,speech,disgust,strong,02,01,5,male,data\raw\ravdess\Actor_05\02-01-07-02-02-01-05.mp4,5316.8
02-01-07-02-02-02-05.mp4,video_only,speech,disgust,strong,02,02,5,male,data\raw\ravdess\Actor_05\02-01-07-02-02-02-05.mp4,5649.8
02-01-08-01-01-01-05.mp4,video_only,speech,surprised,normal,01,01,5,male,data\raw\ravdess\Actor_05\02-01-08-01-01-01-05.mp4,4651.6
02-01-08-01-01-02-05.mp4,video_only,speech,surprised,normal,01,02,5,male,data\raw\ravdess\Actor_05\02-01-08-01-01-02-05.mp4,4579.6
02-01-08-01-02-01-05.mp4,video_only,speech,surprised,normal,02,01,5,male,data\raw\ravdess\Actor_05\02-01-08-01-02-01-05.mp4,3824.6
02-01-08-01-02-02-05.mp4,video_only,speech,surprised,normal,02,02,5,male,data\raw\ravdess\Actor_05\02-01-08-01-02-02-05.mp4,4612.7
02-01-08-02-01-01-05.mp4,video_only,speech,surprised,strong,01,01,5,male,data\raw\ravdess\Actor_05\02-01-08-02-01-01-05.mp4,5146.6
02-01-08-02-01-02-05.mp4,video_only,speech,surprised,strong,01,02,5,male,data\raw\ravdess\Actor_05\02-01-08-02-01-02-05.mp4,5107.3
02-01-08-02-02-01-05.mp4,video_only,speech,surprised,strong,02,01,5,male,data\raw\ravdess\Actor_05\02-01-08-02-02-01-05.mp4,4574.7
02-01-08-02-02-02-05.mp4,video_only,speech,surprised,strong,02,02,5,male,data\raw\ravdess\Actor_05\02-01-08-02-02-02-05.mp4,4402.0
01-01-01-01-01-01-06.mp4,full_AV,speech,neutral,normal,01,01,6,female,data\raw\ravdess\Actor_06\01-01-01-01-01-01-06.mp4,4127.8
